,Price,Brand,Screen Size,CPU type,Memory,Storage,GPU,Resolution,Backlit Keyboard,Touchscreen,Graphic Type,Operating System,Webcam,Card Reader,Thunderbolt,title,link,ppi,CPU_series,GPU_brand
1032,462.99,hp,14.0,Intel Core i5 8th Gen,32,512,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 840 g5 14.0"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 32gb memory",https://www.newegg.com/hp-elitebook-840-g5-work-business/p/N82E16834273238?Item=N82E16834273238,157.3505121487356,Intel Core i5,Intel
1033,527.99,dell,14.0,Intel Core i7 8th Gen,16,512,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"dell 7400 14.0"" grade a laptop intel core i7 8th gen 8665u (1.90ghz) 16gb memory",https://www.newegg.com/dell-latitude-7400-work-business/p/N82E16834833135?Item=N82E16834833135,157.3505121487356,Intel Core i7,Intel
1034,421.99,dell,12.5,Intel Core i5 8th Gen,8,256,Intel UHD Graphics 620,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 7290 12.5"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 8gb memory(1)",https://www.newegg.com/dell-latitude-7290-work-business/p/N82E16834343432?Item=N82E16834343432,125.36742798669837,Intel Core i5,Intel
1035,489.99,dell,15.6,Intel Core i5 7th Gen,16,512,Intel HD Graphics 630,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5580 15.6"" grade a laptop intel core i5 7th gen 7440hq (2.80ghz) 16gb memory",https://www.newegg.com/dell-latitude-5580-work-business/p/N82E16834343507?Item=N82E16834343507,100.45466986113651,Intel Core i5,Intel
1036,414.99,hp,14.0,Intel Core i5 8th Gen,16,256,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 840 g6 14.0"" grade a laptop intel core i5 8th gen 8365u (1.60ghz) 16gb memory",https://www.newegg.com/hp-elitebook-840-g6-work-business/p/N82E16834273965?Item=N82E16834273965,157.3505121487356,Intel Core i5,Intel
1037,119.99,asus,17.3,Intel Celeron,4,64,Intel UHD Graphics,1920x1080,0,0,Integrated,Chrome OS,No,0,0,"asus chromebook cx1700cka-dh44 17.3"" hd+ 1600x900 laptop celeron n4500 1.1ghz 4gb ram 64gb emmc chrome os",https://www.newegg.com/p/1TS-001A-096V7?Item=1TS-001A-096V7,127.33567457123111,Intel Other CPU,Intel
1038,252.99,hp,14.0,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,No,0,0,"hp 840 g3 14.0"" grade b laptop intel core i5 6th gen 6300u (2.40ghz) 8gb memory",https://www.newegg.com/hp-elitebook-840-g3/p/N82E16834272965?Item=N82E16834272965,111.93520355955211,Intel Core i5,Intel
1039,959.99,dell,14.0,Intel Core i7 11th Gen,32,512,Intel Iris Xe,1920x1080,0,1,Integrated,Windows 10 Pro,Yes,0,0,"dell 7420 14.0"" grade a laptop intel core i7 11th gen 1185g7 (3.00ghz) 32gb memory",https://www.newegg.com/dell-latitude-7420-work-business/p/N82E16834343845?Item=N82E16834343845,157.3505121487356,Intel Core i7,Intel
1040,268.99,dell,14.0,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 7480 14.0"" grade b laptop intel core i5 6th gen 6300u (2.40ghz) 8gb memory",https://www.newegg.com/dell-latitude-7480/p/N82E16834343033?Item=N82E16834343033,157.3505121487356,Intel Core i5,Intel
1041,419.99,hp,15.6,Intel Core i5 11th Gen,8,256,Intel Iris Xe,1920x1080,0,0,Integrated,Windows 11 Home,Yes,0,0,"hp 15-dy2075tg 15.6"" fhd 1920x1080 laptop intel core i5-1135g7 2.4ghz 8gb ddr4 256gb ssd windows 11",https://www.newegg.com/silver-hp-15-dy2075tg-mainstream/p/1TS-000D-12F81?Item=1TS-000D-12F81,141.21199808219862,Intel Core i5,Intel
1042,444.99,hp,13.3,Intel Core i7 8th Gen,16,512,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 830 g6 13.3"" grade a laptop intel core i7 8th gen 8665u (1.90ghz) 16gb memory",https://www.newegg.com/hp-elitebook-830-g6-work-business/p/N82E16834273929?Item=N82E16834273929,165.6321180513006,Intel Core i7,Intel
1043,718.99,dell,15.6,Intel Core i5 8th Gen,8,256,Intel UHD Graphics 620,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5590 15.6"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 8gb memory",https://www.newegg.com/dell-5590/p/N82E16834343006?Item=N82E16834343006,100.45466986113651,Intel Core i5,Intel
1044,359.99,asus,15.6,Intel Core i3 11th Gen,4,128,Intel UHD Graphics,1920x1080,0,1,Integrated,Windows 10 in S mode,Yes,0,0,"asus vivobook 15 15.6"" fhd high performance touchscreen laptop | intel core i3-1115g4 processor | 4gb memory | 128gb ssd | intel uhd graphics | windows 10 home in s mode",https://www.newegg.com/slate-gray-asus-r565ea-uh51t-home-personal/p/1TS-001A-055W7?Item=1TS-001A-055W7,141.21199808219862,Intel Core i3,Intel
1045,722.99,hp,13.3,Intel Core i7 10th Gen,32,1024,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"hp 830 g7 13.3"" grade a laptop intel core i7 10th gen 10610u (1.80ghz) 32gb memory",https://www.newegg.com/hp-elitebook-830-g7-work-business/p/N82E16834273944?Item=N82E16834273944,165.6321180513006,Intel Core i7,Intel
1046,462.99,asus,15.6,Intel Core i7 11th Gen,8,512,Intel Iris Xe,1920x1080,0,0,Integrated,Windows 10 Home,Yes,0,0,"asus vivobook s533ea-sb71 15.6"" laptop fhd 1920x1080 intel core i7-1165g7 2.8ghz 8gb ddr4 512gb ssd windows 10",https://www.newegg.com/black-asus-s533ea-sb71-mainstream/p/1TS-001A-05R90?Item=1TS-001A-05R90,141.21199808219862,Intel Core i7,Intel
1047,259.99,hp,15.6,AMD Ryzen 3 3000 Series,8,512,AMD Radeon Graphics,1920x1080,0,0,Integrated,Windows 10 Home,Yes,0,0,"hp 15-ef1037ca 15.6"" fhd 1920x1080 laptop amd ryzen 3 3250u 2.6ghz 8gb ddr4 512gb ssd w10",https://www.newegg.com/silver-hp-15-ef1037ca-mainstream/p/1TS-000D-17NC9?Item=1TS-000D-17NC9,141.21199808219862,AMD Ryzen 3,AMD
1048,354.99,dell,14.0,Intel Core i5 6th Gen,16,256,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5480 14.0"" grade a laptop intel core i5 6th gen 6300u (2.40ghz) 16gb memory",https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343496?Item=N82E16834343496,111.93520355955211,Intel Core i5,Intel
1049,260.99,hp,15.6,Intel Celeron,4,256,Intel UHD Graphics,1366x768,1,0,Integrated,Windows 10 Home,Yes,0,0,"hp 15-dy0013ds 15.6"" hd sva intelâ® celeronâ® n4000 4 gb ddr4 256 gb pcie windows 10 home s - 3g832ua -silver",https://www.newegg.com/natural-silver-hp-15-dy0013ds-mainstream/p/1TS-000D-0SDT0?Item=1TS-000D-0SDT0,100.45466986113651,Intel Other CPU,Intel
1050,492.99,hp,15.6,Intel Core i7 7th Gen,16,256,Intel HD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 850 g4 15.6"" grade a laptop intel core i7 7th gen 7600u (2.80ghz) 16gb memory",https://www.newegg.com/hp-elitebook-850-g4-work-business/p/N82E16834841106?Item=N82E16834841106,141.21199808219862,Intel Core i7,Intel
1051,494.99,dell,15.6,Intel Core i7 7th Gen,16,256,Intel HD Graphics 630,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5580 15.6"" grade a laptop intel core i7 7th gen 7820hq (2.90ghz) 16gb memory",https://www.newegg.com/black-dell-latitude-5580/p/N82E16834343883?Item=N82E16834343883,141.21199808219862,Intel Core i7,Intel
1052,332.99,dell,14.0,Intel Core i5 8th Gen,8,256,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"dell 5490 14.0"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 8gb memory",https://www.newegg.com/dell-latitude-5490-work-business/p/N82E16834343829?Item=N82E16834343829,157.3505121487356,Intel Core i5,Intel
1053,339.99,dell,12.5,Intel Core i7 6th Gen,16,512,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell e7270 12.5"" grade a laptop intel core i7 6th gen 6600u (2.60ghz) 16gb memory",https://www.newegg.com/dell-latitude-e7270-work-business/p/N82E16834343960?Item=N82E16834343960,125.36742798669837,Intel Core i7,Intel
1057,211.99,dell,14.0,Intel Core i5 6th Gen,16,256,No,1920x1080,0,0,Integrated,Windows 10 Pro,No,0,0,"dell latitude 5480 14.0-in laptop - intel core i5 6300u 6th gen 2.40 ghz 16gb 256gb ssd windows 10 pro 64-bit - bluetooth, webcam, grade b",https://www.newegg.com/dell-latitude-5480-everyday-value/p/1TS-000A-0TKZ0?Item=1TS-000A-0TKZ0,157.3505121487356,Intel Core i5,No
1058,784.99,dell,15.6,Intel Core i7 7th Gen,32,512,NVIDIA Quadro M2200,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 7th gen 7820hq (2.90ghz) 32gb memory 7520",https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343444?Item=N82E16834343444,141.21199808219862,Intel Core i7,NVIDIA
1059,394.99,dell,15.6,Intel Core i7 4th Gen,16,256,Intel HD Graphics 4600,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell grade b mobile workstation 15.6"" intel core i7 4th gen 4800mq (2.70ghz) 16gb memory m4800",https://www.newegg.com/dell-precision-m4800-workstation/p/N82E16834343791?Item=N82E16834343791,100.45466986113651,Intel Core i7,Intel
1060,399.99,dell,14.0,Intel Core i5 8th Gen,16,256,No,1920x1080,0,0,Integrated,Windows 10 Pro,No,0,0,"dell latitude 7490 14.0-in laptop - intel core i5 8350u 8th gen 1.70 ghz 16gb 256gb ssd windows 10 pro 64-bit - bluetooth, webcam",https://www.newegg.com/dell-latitude-7490-everyday-value/p/1TS-000A-0T6T1?Item=1TS-000A-0T6T1,157.3505121487356,Intel Core i5,No
1061,269.99,hp,14.0,Intel Core i5 4th Gen,8,256,Intel HD Graphics 4400,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 840 g1 14.0"" grade a laptop intel core i5 4th gen 4200u (1.60ghz) 8gb memory",https://www.newegg.com/hp-elitebook-840-g1-work-business/p/N82E16834273832?Item=N82E16834273832,111.93520355955211,Intel Core i5,Intel
1062,577.99,hp,14.0,Intel Core i7 8th Gen,16,1024,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 840 g5 14.0"" grade a laptop intel core i7 8th gen 8550u (1.80ghz) 16gb memory",https://www.newegg.com/hp-elitebook-840-g5-work-business/p/N82E16834273234?Item=N82E16834273234,157.3505121487356,Intel Core i7,Intel
1063,409.99,dell,15.6,Intel Core i5 7th Gen,16,512,Intel HD Graphics 620,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5580 15.6"" grade a laptop intel core i5 7th gen 7200u (2.50ghz) 16gb memory",https://www.newegg.com/dell-latitude-5580-work-business/p/N82E16834343505?Item=N82E16834343505,100.45466986113651,Intel Core i5,Intel
1064,254.99,dell,14.0,Intel Core i5 8th Gen,8,256,No,1920x1080,0,0,Integrated,Windows 10 Pro,No,0,0,dell latitude 7490 14.0-in laptop - intel core i5 8350u 8th gen 1.70 ghz 8gb 256gb ssd windows 10 pro 64-bit - webcam,https://www.newegg.com/dell-latitude-7490-everyday-value/p/1TS-000A-0T6T7?Item=1TS-000A-0T6T7,157.3505121487356,Intel Core i5,No
1065,800.99,hp,15.6,Intel Core i7 6th Gen,16,512,No,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp grade a mobile workstation 15.6"" intel core i7 6th gen 6700hq (2.60ghz) 16gb memory studio g3",https://www.newegg.com/hp-zbook-studio-g3/p/N82E16834272167?Item=N82E16834272167,141.21199808219862,Intel Core i7,No
1066,599.99,hp,14.0,Intel Core i7 8th Gen,16,512,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"hp 840 g6 14.0"" grade a laptop intel core i7 8th gen 8665u (1.90ghz) 16gb memory",https://www.newegg.com/hp-elitebook-840-g6-work-business/p/N82E16834273972?Item=N82E16834273972,157.3505121487356,Intel Core i7,Intel
1067,129.99,hp,14.0,Intel Celeron,4,32,Intel HD Graphics 500,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"hp (b-grade w/ scratches) 14-ca023nr chromebook intel celeron n3350 (1.1 ghz) 4 gb memory 32 gb emmc ssd 14.0"" chrome os",https://www.newegg.com/hp-14-ca023nr/p/2S3-0002-003G0?Item=2S3-0002-003G0,111.93520355955211,Intel Other CPU,Intel
1068,398.99,hp,14.0,Intel Core i5 8th Gen,8,256,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,1,"hp 840 g5 14.0"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 8gb memory",https://www.newegg.com/hp-elitebook-840-g5/p/N82E16834272563?Item=N82E16834272563,157.3505121487356,Intel Core i5,Intel
1069,409.99,lenovo,14.0,Intel Core i5 6th Gen,8,512,No,1366x768,0,0,Integrated,Windows 10 Pro,No,0,0,lenovo t470 core i5-6300u 2.4ghz/8gb/512gb/ssd/win10p64/a grade/refurbished,https://www.newegg.com/gray-lenovo-t470-workstation/p/N82E16834845044?Item=N82E16834845044,111.93520355955211,Intel Core i5,No
1070,274.99,hp,15.6,Intel Core i3 10th Gen,8,256,Intel UHD Graphics,1366x768,0,0,Integrated,Windows 10 in S mode,Yes,0,0,"hp 15-dy1031wm 15.6"" hd i3-1005g1 1.2ghz intel uhd graphics 8gb ram 256gb ssd win 10s home silver",https://www.newegg.com/silver-hp-15-dy1031wm-mainstream/p/1TS-000D-0B920?Item=1TS-000D-0B920,100.45466986113651,Intel Core i3,Intel
1071,329.99,dell,14.0,Intel Core i5 6th Gen,16,256,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5480 14.0"" grade b laptop intel core i5 6th gen 6200u (2.30ghz) 16gb memory",https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343493?Item=N82E16834343493,111.93520355955211,Intel Core i5,Intel
1074,294.99,dell,14.0,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5480 14.0"" grade b laptop intel core i5 6th gen 6200u (2.30ghz) 8gb memory",https://www.newegg.com/dell-latitude-5480-work-business/p/N82E16834343494?Item=N82E16834343494,111.93520355955211,Intel Core i5,Intel
1084,333.99,hp,15.6,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,No,0,0,"hp 650 g2 15.6"" grade b laptop intel core i5 6th gen 6300u (2.40ghz) 8gb memory",https://www.newegg.com/hp-probook-650-g2/p/N82E16834272960?Item=N82E16834272960,100.45466986113651,Intel Core i5,Intel
1085,377.99,dell,14.0,Intel Core i5 8th Gen,8,256,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 7490 14.0"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 8gb memory",https://www.newegg.com/dell-7490/p/N82E16834343331?Item=N82E16834343331,157.3505121487356,Intel Core i5,Intel
1086,388.99,dell,14.0,Intel Core i5 6th Gen,8,256,Intel HD Graphics 530,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5480 14.0"" a grade laptop intel core i5 6th gen 6440hq (2.6ghz) 8gb memory",https://www.newegg.com/gray-dell-5480-workstation/p/N82E16834343072?Item=N82E16834343072,111.93520355955211,Intel Core i5,Intel
1087,795.99,dell,15.6,Intel Core i5 7th Gen,16,1024,Intel HD Graphics 620,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5590 15.6"" grade a laptop intel core i5 7th gen 7300u (2.60ghz) 16gb memory",https://www.newegg.com/dell-5590/p/N82E16834343003?Item=N82E16834343003,100.45466986113651,Intel Core i5,Intel
1090,355.99,hp,13.3,Intel Core i5 8th Gen,16,512,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 830 g5 13.3"" grade a laptop intel core i5 8th gen 8350u (1.70ghz) 16gb memory",https://www.newegg.com/hp-elitebook-830-g5-work-business/p/N82E16834273188?Item=N82E16834273188,165.6321180513006,Intel Core i5,Intel
1091,649.99,lenovo,15.6,Intel Core i5 7th Gen,16,1000,No,1366x768,0,0,Integrated,Windows 10 Pro,No,0,0,"lenovo t570 core i5-7300u 2.6ghz, 16 gb, 1tb ssd, no_odd, 15.6""win10p64, no_cam, no_touch, a grade",https://www.newegg.com/gray-lenovo-t570-workstation/p/N82E16834845380?Item=N82E16834845380,100.45466986113651,Intel Core i5,No
1092,605.99,hp,15.6,Intel Core i7 6th Gen,16,512,Intel HD Graphics 530,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,1,"hp 15 g3 15.6"" grade b laptop intel core i7 6th gen 6820hq (2.70ghz) 16gb memory",https://www.newegg.com/hp-zbook-15-g3/p/N82E16834272963?Item=N82E16834272963,141.21199808219862,Intel Core i7,Intel
1093,639.99,lenovo,14.0,Intel Core i7 8th Gen,16,500,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 11 Pro,No,0,0,"lenovo x1 carbon 14.0"" grade b laptop intel core i7 8th gen 8650u (1.90ghz) 16gb memory",https://www.newegg.com/lenovo-thinkpad-x1-carbon/p/N82E16834646504?Item=N82E16834646504,157.3505121487356,Intel Core i7,Intel
1094,483.99,hp,13.3,Intel Core i7 8th Gen,16,512,Intel UHD Graphics,1920x1080,0,1,Integrated,Windows 11 Pro,Yes,0,0,"hp 830 g6 13.3"" grade a laptop intel core i7 8th gen 8665u (1.90ghz) 16gb memory",https://www.newegg.com/hp-elitebook-830-g6-work-business/p/N82E16834273937?Item=N82E16834273937,165.6321180513006,Intel Core i7,Intel
1095,599.99,hp,14.0,Intel Core i7 8th Gen,16,500,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 840 g6 14.0"" grade a laptop intel core i7 8th gen 8665u (1.90ghz) 16gb memory",https://www.newegg.com/hp-elitebook-840-g6-work-business/p/N82E16834273422?Item=N82E16834273422,157.3505121487356,Intel Core i7,Intel
1096,247.99,hp,15.6,Intel Core i3 10th Gen,8,256,Intel UHD Graphics,1366x768,0,0,Integrated,Windows 10 Home,Yes,0,0,"hp 15-dy1042cl 15.6"" hd laptop intel i3-1005g1 8gb ddr4 256gb ssd windows 10",https://www.newegg.com/silver-hp-15-dy1042cl-mainstream/p/1TS-000D-12VW7?Item=1TS-000D-12VW7,100.45466986113651,Intel Core i3,Intel
1097,389.99,asus,15.6,Intel Core i7 11th Gen,8,512,Intel Iris Xe,1920x1080,0,0,Integrated,Windows 10 Home,Yes,0,0,"asus vivobook s533ea-sb71 15.6"" laptop fhd 1920x1080 intel core i7-1165g7 2.8ghz 8gb ddr4 512gb ssd windows 10 b grade",https://www.newegg.com/black-asus-s533ea-sb71-rb-mainstream/p/1TS-001A-06Y76?Item=1TS-001A-06Y76,141.21199808219862,Intel Core i7,Intel
1099,670.99,dell,15.6,Intel Core i7 8th Gen,32,512,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"dell 5500 15.6"" grade a laptop intel core i7 8th gen 8665u (1.90ghz) 32gb memory",https://www.newegg.com/dell-latitude-5500-work-business/p/N82E16834833210?Item=N82E16834833210,141.21199808219862,Intel Core i7,Intel
1104,314.99,hp,15.6,AMD Ryzen 3 3000 Series,4,128,AMD Radeon Vega 3,1366x768,0,0,Integrated,Windows 10 Home,Yes,0,0,"hp 15-db1931cl 15.6"" hd wled (1366 x 768) laptop amd ryzen 3 3200u 2.6ghz, radeon vega 3, 4gb sdram, 128gb ssd, windows 10 home",https://www.newegg.com/natural-silver-hp-15-db1931cl/p/1TS-000D-0DA67?Item=1TS-000D-0DA67,100.45466986113651,AMD Ryzen 3,AMD
1105,339.99,hp,15.6,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,No,0,0,"hp 650 g2 15.6"" laptop intel core i5 6th gen 6300u (2.40ghz) 8gb memory(1)",https://www.newegg.com/hp-650-g2/p/N82E16834272928?Item=N82E16834272928,100.45466986113651,Intel Core i5,Intel
1106,639.99,dell,15.6,Intel Core i7 7th Gen,16,500,Intel HD Graphics 630,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 3520 15.6"" grade a laptop intel core i7 7th gen 7700hq (2.80ghz) 16gb memory(1)",https://www.newegg.com/dell-precision-3520/p/N82E16834843816?Item=N82E16834843816,141.21199808219862,Intel Core i7,Intel
1107,519.99,dell,14.0,Intel Core i7 7th Gen,16,512,Intel HD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 7480 14.0"" grade a laptop intel core i7 7th gen 7600u (2.80ghz) 16gb memory",https://www.newegg.com/dell-latitude-7480/p/N82E16834343234?Item=N82E16834343234,157.3505121487356,Intel Core i7,Intel
1109,609.99,hp,14.0,Intel Core i7 8th Gen,32,1024,Intel UHD Graphics 620,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"hp 840 g5 14.0"" grade a laptop intel core i7 8th gen 8550u (1.80ghz) 32gb memory",https://www.newegg.com/hp-elitebook-840-g5-work-business/p/N82E16834273236?Item=N82E16834273236,157.3505121487356,Intel Core i7,Intel
1135,389.99,dell,14.0,Intel Core i5 10th Gen,16,256,No,1920x1080,1,0,Integrated,Windows 10 Pro,Yes,0,0,"dell latitude 5411 14"" i5-10400h 10th gen 16gb ram 256gb ssd laptop notebook",https://www.newegg.com/black-silver-dell-latitude-5411-mainstream/p/1TS-000A-0W9Z0?Item=1TS-000A-0W9Z0,157.3505121487356,Intel Core i5,No
1136,669.99,dell,15.6,Intel Core i5 6th Gen,32,2048,Intel HD Graphics 530,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5580 15.6"" grade a laptop intel core i5 6th gen 6440hq (2.6ghz) 32gb memory",https://www.newegg.com/black-dell-latitude-5580/p/N82E16834343882?Item=N82E16834343882,141.21199808219862,Intel Core i5,Intel
1137,1379.0,msi,17.3,Intel Core i7 12th Gen,32,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Pro,Yes,1,1,"msi gs series stealth gs77 12ugs-041 17.3"" gaming laptop",https://www.newegg.com/core-black-msi-gs-series-stealth-gs77-12ugs-041-gaming/p/N82E16834156200R?Item=N82E16834156200R,169.78089942830815,Intel Core i7,NVIDIA
1138,2499.99,msi,15.6,Intel Core i9 12th Gen,32,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,1,1,"msi ge series raider ge66 12ugs-237 15.6"" gaming laptop",https://www.newegg.com/titanium-blue-msi-ge-series-raider-ge66-12ugs-237-gaming/p/N82E16834156183R?Item=N82E16834156183R,188.28266410959816,Intel Core i9,NVIDIA
1139,1249.0,msi,17.3,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Pro,Yes,1,1,"msi ge series raider ge77hx 12ugs-004 17.3"" gaming laptop",https://www.newegg.com/dark-gray-msi-ge-series-raider-ge77hx-12ugs-004-gaming/p/N82E16834156296R?Item=N82E16834156296R,169.78089942830815,Intel Core i7,NVIDIA
1140,2600.99,msi,17.3,Intel Core i9 12th Gen,32,1024,NVIDIA GeForce RTX 3070 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,1,1,"msi ge series raider ge76 12ugs-259 17.3"" gaming laptop",https://www.newegg.com/titanium-blue-msi-ge-series-raider-ge76-12ugs-259-gaming/p/N82E16834156180R?Item=N82E16834156180R,169.78089942830815,Intel Core i9,NVIDIA
1141,665.0,msi,14.0,Intel Core i5 12th Gen,16,512,Intel Iris Xe,1920x1200,1,0,Integrated,Windows 11 Pro,Yes,1,1,"msi summit e14evo a12m-026 14.0"" laptop intel core i5 12th gen 1240p (1.70ghz) 16gb memory",https://www.newegg.com/ink-black-msi-summit-e14evo-a12m-026-work-business/p/N82E16834156153R?Item=N82E16834156153R,161.72539083525606,Intel Core i5,Intel
1142,696.99,asus,15.6,Intel Core i7 11th Gen,8,512,Intel Iris Xe,1920x1080,1,0,Integrated,Windows 11 Home,Yes,0,0,"asus f515ea-dh75 15.6"" laptop intel core i7 11th gen 1165g7 (2.80ghz) 8gb memory",https://www.newegg.com/slate-gray-asus-vivobook-f515ea-dh75-home-personal/p/N82E16834236025R?Item=N82E16834236025R,141.21199808219862,Intel Core i7,Intel
1143,2398.99,msi,17.3,Intel Core i7 12th Gen,32,1024,NVIDIA GeForce RTX 3080 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,1,1,"msi ge series raider ge76 12uhs-255 17.3"" gaming laptop",https://www.newegg.com/titanium-blue-msi-ge-series-raider-ge76-12uhs-255-gaming/p/N82E16834156179R?Item=N82E16834156179R,169.78089942830815,Intel Core i7,NVIDIA
1144,116.99,hp,11.6,AMD A4-Series,4,16,No,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"hp 11.6"" grade a chromebook chromebook 11a g6",https://www.newegg.com/hp-chromebook-11a-g6/p/N82E16834841715?Item=N82E16834841715,135.0942111925629,AMD Other CPU,No
1145,523.99,acer,12.0,Intel N-series,8,64,Intel UHD Graphics,1366x912,0,1,Integrated,Chrome OS,Yes,0,0,"acer chromebook spin 512 r856tn-p20g 12"" touchscreen chromebook - intel n200 quad-core (4 core) 1 ghz - 8 gb ram - 64 gb flash memory - chrome os - shale black  nx.ke4aa.002",https://www.newegg.com/acer-r856tn-p20g/p/N82E16834360312?Item=N82E16834360312,136.87230464114273,Intel Other CPU,Intel
1146,1541.99,hp,14.0,Intel Core i7 13th Gen,16,512,Intel Iris Xe,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,1,"hp 14"" elitebook 640 g10 notebook - 84s95ut#aba - intel core i7-1370p - full hd - 16 gb ddr4 ram - 512 gb ssd - windows 11 pro - pike silver aluminum",https://www.newegg.com/hp-elitebook-640-g10-work-business-workstation/p/N82E16834841437?Item=N82E16834841437,157.3505121487356,Intel Core i7,Intel
1147,2561.99,hp,16.0,Intel Core i7 13th Gen,16,512,NVIDIA RTX A1000,1920x1200,1,0,Dedicated,Windows 11 Pro,Yes,1,1,"hp zbook fury g10 16"" mobile workstation - wquxga - 1920 x 1200 - intel core i7-13700hx - 16 core - nvidia rtx a1000 - 16 gb ram - 512 gb ssd",https://www.newegg.com/hp-zbook-fury-16/p/N82E16834841468?Item=N82E16834841468,141.50971698084905,Intel Core i7,NVIDIA
1148,339.99,acer,13.3,Qualcomm,8,64,Adreno 618,1920x1080,0,1,Integrated,Chrome OS,No,0,0,"acer spin 513 13.3"" chromebook r841t-s5va",https://www.newegg.com/acer-r841t-s5va/p/N82E16834360096R?Item=N82E16834360096R,165.6321180513006,Other CPU,Other GPU
